mmsi,from_port,to_port,departure_date,arrival_date,distance_km,hours,ais_pings
354118000,"JAKARTA,IDN","MANILA,PHL",2014-02-14,2014-02-21,3323.4982327676576,181.70500000000004,171
636014965,"MANILA,PHL","JAKARTA,IDN",2016-06-19,2016-06-27,4221.928550194851,197.1215277777778,451
538090205,"JAKARTA,IDN","MANILA,PHL",2012-04-06,2012-04-12,3459.190739820448,118.9420833333333,82
355321000,"JAKARTA,IDN","MANILA,PHL",2013-01-07,2013-01-10,1709.1631066987486,60.99111111111112,41
354604000,"ABIDJAN,CIV","TEMA,GHA",2012-02-17,2012-02-18,468.2732216112077,24.73583333333333,115
636091056,"TEMA,GHA","ABIDJAN,CIV",2015-03-21,2015-03-22,497.07592889104285,22.857916666666668,24
212187000,"TEMA,GHA","ABIDJAN,CIV",2015-05-29,2015-05-30,498.7417465117128,23.291527777777766,48
229735000,"TEMA,GHA","ABIDJAN,CIV",2014-06-22,2014-06-23,517.3731693621148,29.380555555555556,49
636091347,"JAKARTA,IDN","MANILA,PHL",2013-05-17,2013-05-24,3379.613828520226,139.4329166666667,57
564622000,"TEMA,GHA","ABIDJAN,CIV",2014-05-16,2014-05-28,1368.1685324014466,252.59250000000006,444
247228000,"TEMA,GHA","ABIDJAN,CIV",2013-12-28,2013-12-30,653.1743076633842,48.31347222222224,53
636015600,"LUANDA,AGO","TEMA,GHA",2015-12-24,2015-12-28,2214.3132332635714,89.52444444444451,321
538003223,"ABIDJAN,CIV","TEMA,GHA",2013-04-04,2013-04-05,505.0695593691551,23.70930555555555,68
210410000,"JAKARTA,IDN","MANILA,PHL",2013-01-25,2013-01-31,3185.1140552418997,110.37180555555558,20
212187000,"TEMA,GHA","ABIDJAN,CIV",2015-03-12,2015-03-12,500.85661642544125,16.16680555555556,23
636091785,"TEMA,GHA","ABIDJAN,CIV",2014-11-23,2014-11-25,587.733859616755,51.43305555555555,21
538004176,"MANILA,PHL","JAKARTA,IDN",2013-05-05,2013-05-11,2709.572099404567,116.55902777777777,52
636091333,"TEMA,GHA","ABIDJAN,CIV",2013-11-14,2013-11-15,536.7141249896089,25.847638888888884,42
357919000,"TEMA,GHA","ABIDJAN,CIV",2012-07-01,2012-07-02,451.8192557633206,17.204583333333332,28
351698000,"TEMA,GHA","ABIDJAN,CIV",2012-04-29,2012-04-30,429.26376776328584,17.608472222222222,20
372552000,"MANILA,PHL","JAKARTA,IDN",2012-12-21,2012-12-27,2602.440303439306,106.77124999999998,36
477547300,"TEMA,GHA","ABIDJAN,CIV",2013-10-19,2013-10-29,1324.9415226662786,249.61416666666665,462
241375000,"MANILA,PHL","JAKARTA,IDN",2015-09-12,2015-09-20,1114.3366720122299,70.23097222222222,211
565963000,"JAKARTA,IDN","MANILA,PHL",2013-06-29,2013-07-05,1972.598071108829,110.36041666666671,213
357919000,"TEMA,GHA","ABIDJAN,CIV",2015-07-05,2015-07-09,2210.2028219880017,89.38027777777776,278
636091884,"TEMA,GHA","ABIDJAN,CIV",2016-11-14,2016-11-15,511.45883723272846,25.020694444444437,74
269021000,"ABIDJAN,CIV","TEMA,GHA",2014-03-08,2014-03-08,496.2538014928768,19.51861111111112,88
255805651,"TEMA,GHA","ABIDJAN,CIV",2016-06-04,2016-06-05,517.611674935388,25.6201388888889,174
538005727,"TEMA,GHA","ABIDJAN,CIV",2016-08-20,2016-08-22,513.3221911205446,39.03513888888891,266
215210000,"ABIDJAN,CIV","TEMA,GHA",2014-01-12,2014-01-13,495.23894434333386,17.461666666666666,40
357158000,"ABIDJAN,CIV","TEMA,GHA",2012-09-27,2012-09-27,439.49021056155533,12.89111111111111,8
253161000,"TEMA,GHA","ABIDJAN,CIV",2017-02-12,2017-02-13,543.0266843893338,25.22777777777779,123
636092438,"MANILA,PHL","JAKARTA,IDN",2012-09-25,2012-09-30,1245.3419059300998,59.08916666666666,102
351285000,"TEMA,GHA","ABIDJAN,CIV",2012-07-27,2012-07-28,566.5312595743885,32.00013888888888,37
538004176,"MANILA,PHL","JAKARTA,IDN",2013-02-23,2013-03-16,7523.447007260133,323.91708333333287,681
357919000,"TEMA,GHA","ABIDJAN,CIV",2013-11-24,2013-11-25,452.9460738876813,15.198749999999999,29
220158000,"TEMA,GHA","ABIDJAN,CIV",2015-07-29,2015-07-31,536.7408236995855,37.85458333333333,57
566145000,"TEMA,GHA","ABIDJAN,CIV",2017-04-20,2017-04-22,480.9592269149097,27.604722222222197,250
548789000,"JAKARTA,IDN","MANILA,PHL",2013-04-07,2013-04-13,2270.1445473285808,98.06375,175
636091527,"MANILA,PHL","JAKARTA,IDN",2017-06-19,2017-07-07,2632.3918344944636,262.36499999999984,805
636090879,"TEMA,GHA","ABIDJAN,CIV",2015-09-12,2015-09-16,930.9717557520702,77.74416666666667,58
210280000,"ABIDJAN,CIV","TEMA,GHA",2013-12-26,2013-12-27,510.83632874393425,24.339444444444453,80
636014740,"TEMA,GHA","ABIDJAN,CIV",2017-09-23,2017-09-24,505.48266979546975,30.57833333333334,298
253325000,"LUANDA,AGO","TEMA,GHA",2014-09-21,2014-09-27,2212.9317498137775,135.7688888888889,78
352638000,"JAKARTA,IDN","MANILA,PHL",2013-05-24,2013-06-11,3209.6591536975247,146.20569444444453,124
636091703,"JAKARTA,IDN","MANILA,PHL",2016-12-09,2016-12-17,3526.6587725065133,183.73819444444428,183
477815200,"JAKARTA,IDN","MANILA,PHL",2017-04-07,2017-04-14,2518.429947655307,100.71208333333334,59
305589000,"PORT HARCOURT,NGA","LUANDA,AGO",2014-03-15,2014-03-18,1662.2235136952722,71.06194444444445,108
229844000,"TEMA,GHA","ABIDJAN,CIV",2016-01-24,2016-01-26,528.6540659911935,40.05402777777779,162
636091020,"TEMA,GHA","ABIDJAN,CIV",2012-06-27,2012-06-28,449.4258795371294,22.687083333333334,17
636090785,"TEMA,GHA","ABIDJAN,CIV",2012-03-13,2012-03-17,537.3006725902683,107.8098611111111,17
271000426,"TEMA,GHA","ABIDJAN,CIV",2014-08-27,2014-08-28,482.2420709967613,20.30402777777778,69
567304000,"MANILA,PHL","JAKARTA,IDN",2013-05-21,2013-05-28,2930.611877763047,126.46763888888891,55
636092112,"TEMA,GHA","ABIDJAN,CIV",2013-08-10,2013-08-11,558.0625139053892,28.970694444444444,15
564306000,"ABIDJAN,CIV","LUANDA,AGO",2013-01-17,2013-01-22,2394.6278284399395,111.85027777777772,166
355321000,"MANILA,PHL","JAKARTA,IDN",2013-10-06,2013-10-12,2507.829768738077,115.20763888888888,99
477046200,"TEMA,GHA","ABIDJAN,CIV",2014-05-21,2014-05-25,638.9939055627074,97.71194444444447,60
