mmsi,from_port,to_port,departure_date,arrival_date,distance_km,hours,ais_pings
354942000,"TWON-BRASS,NGA","TWON-BRASS,NGA",2012-10-31,2012-10-31,29.763643293863588,0.9224999999999999,2
247281100,"LAGOS,NGA","TEMA,GHA",2014-05-06,2014-05-07,267.2521118358121,8.48625,30
636091766,"POINTE NOIRE,COG","LAGOS,NGA",2017-01-14,2017-01-18,1732.275147947917,88.12902777777781,377
351986000,"ONNE,NGA","BONNY,NGA",2016-04-22,2016-04-22,10.758558277571904,0.5704166666666666,10
244772000,"LAGOS,NGA","LAGOS,NGA",2016-12-05,2016-12-05,4.431917114806978,0.23833333333333334,3
244772000,"LAGOS,NGA","LAGOS,NGA",2017-02-26,2017-02-26,3.3112697980793206,0.17694444444444446,3
244886000,"LAGOS,NGA","LAGOS,NGA",2016-01-04,2016-01-04,31.175049381136063,2.3226388888888887,15
373408000,"ONNE,NGA","ONNE,NGA",2014-10-09,2014-10-09,79.23285345467804,3.179305555555556,2
371897000,"OKORO TERMINAL,NGA","OKORO TERMINAL,NGA",2016-06-01,2016-06-01,13.938601863806976,1.362361111111111,15
405000071,"LAGOS,NGA","LAGOS,NGA",2013-03-11,2013-03-12,32.01653694420349,10.881249999999998,26
354175000,"OKRIKA,NGA","ONNE,NGA",2018-01-07,2018-01-07,4.576317627517599,0.25194444444444447,7
352134000,"PENNINGTON OIL TERMINAL,NGA","COROZAL,PAN",2015-03-14,2015-03-16,78.44051160280276,43.87722222222221,103
247209300,"OKWORI TERMINAL,NGA","OKWORI TERMINAL,NGA",2012-02-05,2012-02-05,11.182859878647829,11.46263888888889,31
657539000,"AGBAMI,NGA","AGBAMI,NGA",2016-08-22,2016-08-23,34.8379587557573,12.717638888888889,22
565300000,"LAGOS,NGA","TEMA,GHA",2015-06-10,2015-06-11,187.2671707989588,6.761111111111111,7
244886000,"LAGOS,NGA","LAGOS,NGA",2015-11-18,2015-11-18,3.5820494742259936,0.25527777777777777,1
