date,year,lat,lon,lat_bin,lon_bin,hotspot_id,aggressor,victim,attack_eez
2015-06-27,2015,13.7333333333,121.033333333,10,120,76,Robbers,Tanker,High Seas
2015-05-20,2015,13.7333333333,121.033333333,10,120,76,Robbers,Product Tanker,High Seas
2014-12-20,2014,14.5666666667,120.9,10,120,76,Robbers,Container Ship,PHL
2014-07-19,2014,13.7333333333,121.033333333,10,120,76,Robbers,Tanker,High Seas
2014-06-25,2014,13.75,121.033333333,10,120,76,Robbers,Tanker,High Seas
2013-07-26,2013,14.55,120.916666667,10,120,76,ROBBERS,CONTAINER SHIP,PHL
2013-07-25,2013,14.4833333333,120.783333333,10,120,76,robbers,container ship APL LOS ANGELES,PHL
2013-07-21,2013,14.4833333333,120.783333333,10,120,76,robbers,container ship HELMUTH RAMBOW,PHL
2013-07-10,2013,14.4833333333,120.783333333,10,120,76,ROBBERS,CONTAINER SHIP CAPE MAHORN,PHL
2013-01-31,2013,14.55,120.9,10,120,76,ROBBERS,CARGO SHIP,PHL
2012-02-06,2012,14.6116666667,120.888333333,10,120,76,PIRATES,CONTAINER SHIP,PHL
2012-01-03,2012,14.61,120.885,10,120,76,PIRATES,CONTAINER SHIP,PHL
2011-07-08,2011,14.5333333333,120.916666667,10,120,76,PIRATES,CONTAINER SHIP,PHL
2011-02-21,2011,14.6,120.866666667,10,120,76,PIRATES,MERCHANT VESSEL,PHL
2016-12-20,2016,5.78333333333,122.583333333,5,120,115,Pirates,Fishing Vessel,PHL
2016-12-08,2016,5.48333333333,119.633333333,5,115,73,Suspicious Approach,Bulk Carrier,PHL
2016-11-24,2016,5.93333333333,119.833333333,5,115,73,Suspicious Approach,Bulk Carrier,PHL
2016-11-24,2016,5.8,119.866666667,5,115,73,Suspicious Approach,Bulk Carrier,PHL
2016-11-23,2016,6.36666666667,119.9,5,115,73,Pirates,Bulk Carrier,PHL
2016-11-20,2016,5.58333333333,119.8,5,115,73,Suspicious Approach,Bulk Carrier,PHL
2016-11-11,2016,6.66666666667,122.516666667,5,120,115,Pirates,Bulk Carrier,PHL
2016-11-06,2016,5.01666666667,119.566666667,5,115,73,Pirates,Sailing Vessel,PHL
2016-11-06,2016,7.33333333333,125.616666667,5,125,96,Robbers,Tanker,High Seas
2016-10-20,2016,4.53333333333,119.55,0,115,114,Pirates,Cargo Vessel,PHL
2016-09-02,2016,7.16666666667,125.666666667,5,125,96,Robbers,Product Tanker,PHL
2016-08-25,2016,12.8166666667,123.233333333,10,120,76,Pirates,Cruise Ship,High Seas
2016-07-16,2016,7.16666666667,125.666666667,5,125,96,Robbers,Product Tanker,PHL
2016-06-22,2016,5.88333333333,121.733333333,5,120,115,Pirates,Tug,PHL
2016-04-21,2016,10.6333333333,120.566666667,10,120,76,Suspicious Approach,Bulk Carrier,PHL
2016-03-26,2016,6.13333333333,120.216666667,5,120,115,Pirates,Tug and Barge,PHL
2016-02-14,2016,6.8,122.016666667,5,120,115,Pirates,Fishing Boat,PHL
2016-02-09,2016,7.58333333333,122.75,5,120,115,Pirates,Fishing Boat,PHL
2015-12-18,2015,5.95,119.833333333,5,115,73,Robbers,Bulk Carrier,PHL
2015-10-10,2015,5.45,125.533333333,5,125,96,Robbers,Cargo Ship,PHL
2015-08-20,2015,7.03333333333,125.65,5,125,96,Robbers,Product Tanker,PHL
2015-03-07,2015,6.21666666667,119.833333333,5,115,73,Pirates,Bulk Carrier,PHL
2014-10-14,2014,7.26666666667,117.65,5,115,73,Pirates,Fishing boat,PHL
2014-07-05,2014,6.96666666667,118.5,5,115,73,Armed robebrs,Fishing boat,High Seas
2014-06-10,2014,7.6,123.15,5,120,115,Robbers,Fishing boat,PHL
2014-04-30,2014,9.835,118.738333333,5,115,73,Kidnappers,Yacht,High Seas
2013-12-25,2013,6.86666666667,122.083333333,5,120,115,Pirates,Fishing vessels,PHL
2012-05-17,2012,6.81666666667,125.766666667,5,125,96,PIRATES,TUG BOAT,PHL
2011-10-24,2011,6.99833333333,119.746666667,5,115,73,PIRATES,BULK CARRIER,PHL
2016-11-23,2016,10.2666666667,107,10,105,67,Robbers,Bulk Carrier,VNM
2016-11-01,2016,16.9333333333,112.316666667,15,110,121,Pirates,Fishing Vessel,CHN
2016-10-30,2016,16.9166666667,112.316666667,15,110,121,Pirates,Fishing Vessel,CHN
2016-10-26,2016,10.3833333333,107.05,10,105,67,Robbers,Container Ship,VNM
2016-10-12,2016,10.2666666667,107.05,10,105,67,Robbers,Bulk Carrier,VNM
2016-09-26,2016,10.25,107.016666667,10,105,67,Robbers,Cargo Vessel,VNM
2016-08-07,2016,10.2666666667,107.016666667,10,105,67,Robbers,Bulk Carrier,VNM
2016-07-29,2016,10.2666666667,107.033333333,10,105,67,Robbers,Bulk Carrier,VNM
2016-07-09,2016,16.6666666667,112.333333333,15,110,121,Pirates,Fishing Vessel,CHN
2016-06-16,2016,16.1833333333,112.5,15,110,121,Pirates,Fishing Vessel,CHN
2016-05-09,2016,10.1833333333,107.066666667,10,105,67,Robbers,Container Ship,VNM
2016-05-03,2016,16.6666666667,112.333333333,15,110,121,Pirates,Fishing Vessel,CHN
2016-03-07,2016,16.6666666667,112.333333333,15,110,121,Pirates,Fishing Trawler,CHN
2016-03-06,2016,16.5,112,15,110,121,Robbers,Fishing Boat,CHN
2016-03-04,2016,21.0333333333,89.9666666667,20,85,89,Pirates,Fishing Boats,BGD
2016-01-07,2016,20.7166666667,107.15,20,105,68,Robbers,Bulk Carrier,VNM
2016-01-05,2016,20.6833333333,107.166666667,20,105,68,Robbers,Bulk Carrier,VNM
2015-12-16,2015,20.8333333333,107.333333333,20,105,68,Robbers,Bulk Carrier,VNM
2015-12-15,2015,10.2333333333,107.033333333,10,105,67,Robbers,Container Ship,VNM
2015-12-04,2015,20.7,107.166666667,20,105,68,Robbers,Bulk Carrier,VNM
2015-11-26,2015,9.08333333333,115.45,5,115,73,Pirates,Fishing Boat,PHL
2015-11-14,2015,10.2333333333,107.033333333,10,105,67,Robbers,Container Ship,VNM
2015-11-10,2015,10.25,107.05,10,105,67,Robbers,Container Ship,VNM
2015-10-22,2015,20.6833333333,107.216666667,20,105,68,Robbers,Bulk Carrier,VNM
2015-10-18,2015,10.1,107.1,10,105,67,Robbers,Tanker,VNM
2015-09-30,2015,10.7666666667,106.733333333,10,105,67,Robbers,Container Ship,VNM
2015-09-29,2015,16.5333333333,111.733333333,15,110,121,Pirates,Fishing Boat,CHN
2015-09-16,2015,10.2333333333,107.033333333,10,105,67,Robbers,Bulk Carrier,VNM
2015-08-15,2015,10.2333333333,107.05,10,105,67,Robbers,Bulk Carrier,VNM
2015-07-31,2015,16.5,112,15,110,121,Pirates,Fishing Ship,CHN
2015-07-28,2015,3.41666666667,103.916666667,0,100,64,Robbers,Tug Boat,MYS
2015-07-15,2015,10.75,106.7,10,105,67,Robbers,Bulk Carrier,High Seas
2015-07-11,2015,10.1666666667,107.083333333,10,105,67,Robbers,Product Tanker,VNM
2015-06-04,2015,10.0833333333,107.033333333,10,105,67,Robbers,Container ship,VNM
2015-05-22,2015,10.1833333333,107.05,10,105,67,Robbers,Container Ship,VNM
2015-05-15,2015,8.31666666667,108.866666667,5,105,93,Robbers,Cargo Ship,VNM
2015-05-11,2015,10.2,107.066666667,10,105,67,Robbers,Bulk Carrier,VNM
2015-04-21,2015,2.46666666667,104.433333333,0,100,64,Robbers,Tanker,MYS
2015-04-20,2015,3.6,104.3,0,100,64,Pirates,Bulk Carrier,MYS
2015-03-25,2015,13.2833333333,100.516666667,10,100,137,Robbers,Bulk Carrier,THA
2015-03-25,2015,20.6833333333,107.283333333,20,105,68,Robbers,Bulk Carrier,VNM
2015-03-23,2015,20.7166666667,107.183333333,20,105,68,Robbers,Wood Chip Carrier,VNM
2015-03-22,2015,2.85,104.516666667,0,100,64,Pirates,Tug Boat,MYS
2015-03-11,2015,10.25,107.033333333,10,105,67,Robbers,Bulk Carrier,VNM
2015-02-12,2015,20.6833333333,107.2,20,105,68,Robbers,Bulk Carrier,VNM
2015-02-10,2015,20.8666666667,106.666666667,20,105,68,Robbers,Container Ship,High Seas
2015-02-04,2015,10.2,107.05,10,105,67,Robbers,Container Ship,VNM
2015-01-07,2015,16.25,110.9,15,110,121,Pirates,Fishing vessels,VNM
2014-12-25,2014,20.6833333333,107.2,20,105,68,Robbers,General Cargo Ship,VNM
2014-11-20,2014,10.25,107.15,10,105,67,Robbers,LPG Tanker,VNM
2014-11-19,2014,10.2,107.25,10,105,67,Robbers,Container Ship,VNM
2014-10-21,2014,10.15,107.1,10,105,67,Pirates,Container ship,VNM
2014-10-11,2014,10.7166666667,106.766666667,10,105,67,Robbers,Bulk carrier,High Seas
2014-09-17,2014,10.2333333333,107.05,10,105,67,Robbers,Tanker,VNM
2014-08-15,2014,16.8333333333,112.316666667,15,110,121,Pirates,Fishing boat,CHN
2014-06-22,2014,8.2,115.766666667,5,115,73,Pirates,Merchant tug,PHL
2014-05-27,2014,7.35,103.4,5,100,92,Robbers,Product tanker,MYS
2014-04-01,2014,20.8666666667,107.116666667,20,105,68,Robbers,Container ship,VNM
2014-02-14,2014,20.6166666667,106.85,20,105,68,Robbers,Anchored Vessel,VNM
2013-12-02,2013,20.6166666667,107.166666667,20,105,68,ROBBERS,CONTAINER VESSEL,VNM
2013-11-08,2013,10.65,107.016666667,10,105,67,ROBBERS,LPG TANKER,High Seas
2013-09-03,2013,10.2166666667,107.033333333,10,105,67,ROBBERS,CHEMICAL TANKER,VNM
2013-08-28,2013,20.9333333333,107.316666667,20,105,68,ROBBERS,BULK CARRIER,VNM
2013-07-21,2013,10.7,106.75,10,105,67,ROBBERS,PRODUCT TANKER,High Seas
2013-07-10,2013,3.03333333333,104.3,0,100,64,PIRATES,TANKER LG ASPHALT 1,MYS
2013-06-09,2013,4.5,103.983333333,0,100,64,PIRATES,TUG,MYS
2013-06-09,2013,4.3,103.6,0,100,64,ROBBERS,TUG PU2417,MYS
2013-05-15,2013,3.28333333333,103.8,0,100,64,ROBBERS,BARGE/TUG CREST 289/TCL4401,MYS
2013-04-17,2013,20.9666666667,107.316666667,20,105,68,ROBBERS,BULK CARRIER IVS MAGPIE,VNM
2013-04-09,2013,10.5666666667,107.016666667,10,105,67,ROBBERS,BULK CARRIER WESTGATE,High Seas
2013-04-02,2013,10.75,106.7,10,105,67,ROBBERS,CARGO SHIP WEHR BLANKENESE,High Seas
2013-02-14,2013,20.6166666667,106.85,20,105,68,ROBBERS,CONTAINER SHIP,VNM
2012-09-06,2012,9.68333333333,103.8,5,100,92,PIRATES,BARGE,VNM
2012-06-27,2012,10.6833333333,106.75,10,105,67,PIRATES,CHEMICAL TANKER,High Seas
2012-02-12,2012,20.6666666667,107.233333333,20,105,68,PIRATES,BULK CARRIER,VNM
2012-01-27,2012,20.6333333333,106.883333333,20,105,68,PIRATES,CONTAINER SHIP,VNM
2012-01-07,2012,10.7666666667,106.716666667,10,105,67,PIRATES,CONTAINER SHIP,VNM
2011-11-17,2011,10.2166666667,107.066666667,10,105,67,PIRATES,TANKER,VNM
2011-10-10,2011,10.1516666667,107.223333333,10,105,67,PIRATES,BULK CARRIER,VNM
2011-09-30,2011,10.2258333333,107.067333333,10,105,67,PIRATES,CONTAINER SHIP,VNM
2011-07-20,2011,22.75,113.645,20,110,71,PIRATES,BULK CARRIER,CHN
2011-07-13,2011,20.6533333333,106.893333333,20,105,68,PIRATES,CONTAINER SHIP,VNM
2011-06-30,2011,10.7666666667,106.783333333,10,105,67,PIRATES,CONTAINER SHIP,High Seas
2011-05-24,2011,20.6833333333,107.233333333,20,105,68,PIRATES,BULK CARRIER,VNM
2011-04-11,2011,3.37833333333,104.825,0,100,64,PIRATES,CHEMICAL TANKER,IDN
2011-03-22,2011,2.75361111111,104.404722222,0,100,64,PIRATES,TUG BOAT,MYS
2011-03-07,2011,20.6833333333,107.216666667,20,105,68,PIRATES,CARGO SHIP,VNM
2011-02-26,2011,20.7166666667,107.211666667,20,105,68,PIRATES,BULK CARRIER,VNM
2011-01-24,2011,10.7,109.733333333,10,105,67,PIRATES,TANKER,VNM
2016-10-09,2016,37.0666666667,123.666666667,35,120,152,Pirates,Vessel,CHN
2016-04-29,2016,38.9333333333,119.233333333,35,115,74,Robbers,Ore Carrier,CHN
2016-04-24,2016,35.35,119.533333333,35,115,74,Robbers,Bulk Carrier,CHN
2016-04-23,2016,37.8333333333,120.016666667,35,120,152,Robbers,Vessel,CHN
2016-03-27,2016,32.2666666667,119.416666667,30,115,151,Robbers,Bulk Carrier,High Seas
2016-01-01,2016,38.8,118.316666667,35,115,74,Robbers,Bulk Carrier,CHN
2015-12-29,2015,38.8,118.266666667,35,115,74,Robbers,Bulk Carrier,CHN
2015-12-14,2015,38.3166666667,118.333333333,35,115,74,Robbers,Bulk Carrier,CHN
2015-12-08,2015,38.9833333333,117.85,35,115,74,Robbers,Bulk Carrier,CHN
2015-12-08,2015,38.7,118.8,35,115,74,Robbers,Ore Carrier,CHN
2012-12-14,2012,32,120.75,30,120,95,ROBBERS,BULK CARRIER,CHN
2011-10-30,2011,38.9205555556,117.945,35,115,74,PIRATES,OFFSHORE SUPPORT VESSEL,CHN
2016-11-01,2016,37.4333333333,126.5,35,125,153,Coast Guard,Fishing Trawler,KOR
