hotspot_gulf_of_guinea,hotspot_southeast_asia,hotspot_gulf_of_aden,date,unique_hotspot_vessels_last_3_month,unique_hotspot_vessels_last_6_month,unique_hotspot_vessels_last_9_month,unique_hotspot_vessels_last_12_month
1,1,1,2016-10-03,74199,81456,85862,88834
1,1,1,2016-10-04,74225,81466,85904,88859
1,1,1,2016-10-05,74274,81474,85926,88894
1,1,1,2016-10-06,74307,81483,85959,88917
1,1,1,2016-10-07,74363,81481,85970,88944
1,1,1,2016-10-08,74417,81487,85998,88983
1,1,1,2016-10-09,74445,81500,86019,89002
1,1,1,2016-10-10,74470,81493,86024,89026
1,1,1,2016-10-11,74495,81508,86051,89048
1,1,1,2016-10-12,74531,81507,86071,89075
1,1,1,2016-10-13,74567,81520,86098,89108
1,1,1,2016-10-14,74571,81511,86100,89121
1,1,1,2016-10-15,74547,81500,86110,89124
1,1,1,2016-10-16,74545,81495,86118,89134
1,1,1,2016-10-17,74564,81501,86134,89157
1,1,1,2016-10-18,74601,81507,86147,89185
1,1,1,2016-10-19,74616,81524,86173,89213
1,1,1,2016-10-20,74652,81541,86207,89246
1,1,1,2016-10-21,74671,81537,86203,89259
1,1,1,2016-10-22,74699,81554,86221,89285
1,1,1,2016-10-23,74714,81566,86240,89315
1,1,1,2016-10-24,74732,81592,86260,89352
1,1,1,2016-10-25,74749,81581,86277,89377
1,1,1,2016-10-26,74769,81606,86300,89396
1,1,1,2016-10-27,74786,81598,86306,89403
1,1,1,2016-10-28,74801,81606,86324,89431
1,1,1,2016-10-29,74807,81622,86330,89460
1,1,1,2016-10-30,74842,81632,86329,89490
1,1,1,2016-10-31,74852,81624,86340,89504
1,1,1,2016-11-01,74900,81642,86357,89518
1,1,1,2016-11-02,74948,81651,86369,89534
1,1,1,2016-11-03,74970,81682,86410,89554
1,1,1,2016-11-04,75039,81722,86467,89582
1,1,1,2016-11-05,75090,81764,86507,89616
1,1,1,2016-11-06,75111,81771,86532,89646
1,1,1,2016-11-07,75151,81788,86565,89686
1,1,1,2016-11-08,75171,81803,86588,89700
1,1,1,2016-11-09,75178,81809,86598,89699
1,1,1,2016-11-10,75204,81818,86633,89739
1,1,1,2016-11-11,75261,81844,86655,89756
1,1,1,2016-11-12,75327,81874,86670,89781
1,1,1,2016-11-13,75350,81876,86686,89792
1,1,1,2016-11-14,75407,81907,86711,89814
1,1,1,2016-11-15,75425,81921,86720,89829
1,1,1,2016-11-16,75449,81932,86742,89855
1,1,1,2016-11-17,75496,81956,86761,89881
1,1,1,2016-11-18,75523,81977,86782,89910
1,1,1,2016-11-19,75542,82000,86804,89934
1,1,1,2016-11-20,75543,81998,86801,89946
1,1,1,2016-11-21,75561,82016,86811,89971
1,1,1,2016-11-22,75536,82033,86821,89986
1,1,1,2016-11-23,75531,82039,86831,90010
1,1,1,2016-11-24,75581,82056,86844,90024
1,1,1,2016-11-25,75629,82084,86869,90045
1,1,1,2016-11-26,75636,82082,86882,90055
1,1,1,2016-11-27,75666,82109,86897,90086
1,1,1,2016-11-28,75704,82130,86897,90094
1,1,1,2016-11-29,75707,82112,86899,90105
1,1,1,2016-11-30,75756,82135,86916,90134
1,1,1,2016-12-01,75755,82153,86924,90137
1,1,1,2016-12-02,75780,82170,86921,90151
1,1,1,2016-12-03,75805,82182,86919,90165
1,1,1,2016-12-04,75834,82196,86932,90183
1,1,1,2016-12-05,75870,82216,86939,90202
1,1,1,2016-12-06,75902,82233,86949,90228
1,1,1,2016-12-07,75917,82239,86926,90243
1,1,1,2016-12-08,75935,82276,86934,90271
1,1,1,2016-12-09,75985,82293,86948,90288
1,1,1,2016-12-10,76020,82332,86981,90322
1,1,1,2016-12-11,76017,82336,86967,90324
1,1,1,2016-12-12,76044,82365,86978,90352
1,1,1,2016-12-13,76062,82375,86989,90376
1,1,1,2016-12-14,76087,82379,86986,90376
1,1,1,2016-12-15,76115,82379,86988,90384
1,1,1,2016-12-16,76139,82385,86998,90405
1,1,1,2016-12-17,76166,82399,87008,90425
1,1,1,2016-12-18,76182,82406,87003,90439
1,1,1,2016-12-19,76190,82422,87005,90444
1,1,1,2016-12-20,76217,82423,87009,90451
1,1,1,2016-12-21,76220,82443,87014,90467
1,1,1,2016-12-22,76174,82444,87010,90445
1,1,1,2016-12-23,76153,82447,87008,90450
1,1,1,2016-12-24,76168,82451,87000,90452
1,1,1,2016-12-25,76154,82462,86999,90450
1,1,1,2016-12-26,76158,82472,86995,90458
1,1,1,2016-12-27,76143,82475,86976,90462
1,1,1,2016-12-28,76148,82474,86975,90474
1,1,1,2016-12-29,76126,82483,86968,90481
1,1,1,2016-12-30,76130,82502,86975,90504
1,1,1,2016-12-31,76153,82510,86968,90534
1,1,1,2017-01-01,76234,82591,87031,90608
1,1,1,2017-01-02,76288,82647,87073,90673
1,1,1,2017-01-03,76377,82745,87144,90737
1,1,1,2017-01-04,76459,82823,87218,90815
1,1,1,2017-01-05,76524,82902,87272,90878
1,1,1,2017-01-06,76573,82947,87294,90915
1,1,1,2017-01-07,76597,82976,87313,90937
1,1,1,2017-01-08,76621,83012,87338,90960
1,1,1,2017-01-09,76670,83070,87377,90999
1,1,1,2017-01-10,76717,83103,87389,91030
1,1,1,2017-01-11,76768,83161,87425,91086
1,1,1,2017-01-12,76795,83212,87466,91137
1,1,1,2017-01-13,76841,83243,87488,91175
1,1,1,2017-01-14,76881,83281,87529,91214
1,1,1,2017-01-15,76906,83308,87544,91242
1,1,1,2017-01-16,76956,83357,87561,91275
1,1,1,2017-01-17,76997,83381,87575,91299
1,1,1,2017-01-18,77018,83402,87591,91333
1,1,1,2017-01-19,77032,83414,87603,91336
1,1,1,2017-01-20,77027,83427,87608,91347
1,1,1,2017-01-21,77003,83431,87610,91348
1,1,1,2017-01-22,76963,83419,87609,91345
1,1,1,2017-01-23,76952,83413,87589,91343
1,1,1,2017-01-24,76929,83398,87593,91344
1,1,1,2017-01-25,76898,83394,87579,91348
1,1,1,2017-01-26,76862,83374,87569,91337
1,1,1,2017-01-27,76797,83343,87556,91320
1,1,1,2017-01-28,76747,83310,87541,91292
1,1,1,2017-01-29,76763,83317,87544,91295
1,1,1,2017-01-30,76712,83316,87529,91284
1,1,1,2017-01-31,76655,83326,87524,91282
1,1,1,2017-02-01,76616,83305,87525,91281
1,1,1,2017-02-02,76553,83297,87517,91288
1,1,1,2017-02-03,76506,83287,87511,91291
1,1,1,2017-02-04,76492,83290,87504,91301
1,1,1,2017-02-05,76455,83295,87492,91304
1,1,1,2017-02-06,76430,83293,87498,91310
1,1,1,2017-02-07,76423,83283,87503,91319
1,1,1,2017-02-08,76400,83283,87498,91338
1,1,1,2017-02-09,76413,83306,87508,91343
1,1,1,2017-02-10,76396,83316,87512,91338
1,1,1,2017-02-11,76397,83335,87513,91353
1,1,1,2017-02-12,76415,83385,87547,91377
1,1,1,2017-02-13,76439,83392,87569,91398
1,1,1,2017-02-14,76430,83405,87573,91412
1,1,1,2017-02-15,76441,83435,87593,91433
1,1,1,2017-02-16,76470,83465,87618,91456
1,1,1,2017-02-17,76511,83502,87658,91486
1,1,1,2017-02-18,76561,83542,87696,91518
1,1,1,2017-02-19,76586,83573,87721,91537
1,1,1,2017-02-20,76615,83586,87750,91564
1,1,1,2017-02-21,76637,83602,87770,91589
1,1,1,2017-02-22,76635,83629,87795,91606
1,1,1,2017-02-23,76653,83680,87820,91649
1,1,1,2017-02-24,76693,83718,87838,91675
1,1,1,2017-02-25,76734,83769,87890,91720
1,1,1,2017-02-26,76747,83815,87944,91748
1,1,1,2017-02-27,76789,83874,87977,91794
1,1,1,2017-02-28,76835,83923,88008,91829
1,1,1,2017-03-01,76857,83967,88055,91871
1,1,1,2017-03-02,76893,84010,88106,91899
1,1,1,2017-03-03,76948,84070,88158,91941
1,1,1,2017-03-04,77039,84131,88215,91999
1,1,1,2017-03-05,77091,84154,88240,92016
1,1,1,2017-03-06,77129,84208,88282,92053
1,1,1,2017-03-07,77139,84232,88305,92052
1,1,1,2017-03-08,77163,84264,88342,92075
1,1,1,2017-03-09,77174,84318,88381,92106
1,1,1,2017-03-10,77204,84359,88415,92137
1,1,1,2017-03-11,77263,84406,88469,92175
1,1,1,2017-03-12,77291,84434,88493,92198
1,1,1,2017-03-13,77289,84449,88506,92211
1,1,1,2017-03-14,77309,84527,88565,92261
1,1,1,2017-03-15,77375,84579,88623,92312
1,1,1,2017-03-16,77405,84626,88661,92355
1,1,1,2017-03-17,77469,84687,88711,92401
1,1,1,2017-03-18,77523,84743,88761,92443
1,1,1,2017-03-19,77541,84758,88796,92469
1,1,1,2017-03-20,77538,84780,88805,92486
1,1,1,2017-03-21,77579,84812,88840,92513
1,1,1,2017-03-22,77593,84804,88864,92534
1,1,1,2017-03-23,77633,84825,88890,92563
1,1,1,2017-03-24,77649,84863,88923,92583
1,1,1,2017-03-25,77675,84896,88975,92616
1,1,1,2017-03-26,77680,84919,88995,92624
1,1,1,2017-03-27,77734,84947,89031,92638
1,1,1,2017-03-28,77740,84985,89063,92671
1,1,1,2017-03-29,77750,85012,89111,92700
1,1,1,2017-03-30,77726,85029,89140,92718
1,1,1,2017-03-31,77694,85060,89167,92726
1,1,1,2017-04-01,77714,85067,89193,92734
1,1,1,2017-04-02,77751,85116,89234,92759
1,1,1,2017-04-03,77767,85151,89279,92783
1,1,1,2017-04-04,77727,85166,89296,92799
1,1,1,2017-04-05,77731,85184,89328,92811
1,1,1,2017-04-06,77728,85216,89362,92820
1,1,1,2017-04-07,77737,85209,89371,92821
1,1,1,2017-04-08,77748,85219,89386,92831
1,1,1,2017-04-09,77700,85225,89412,92853
1,1,1,2017-04-10,77693,85240,89426,92853
1,1,1,2017-04-11,77674,85258,89450,92860
1,1,1,2017-04-12,77631,85263,89461,92867
1,1,1,2017-04-13,77635,85298,89482,92874
1,1,1,2017-04-14,77651,85307,89502,92894
1,1,1,2017-04-15,77643,85313,89516,92895
1,1,1,2017-04-16,77635,85327,89535,92895
1,1,1,2017-04-17,77620,85335,89537,92891
1,1,1,2017-04-18,77611,85339,89542,92893
1,1,1,2017-04-19,77608,85348,89555,92898
1,1,1,2017-04-20,77647,85368,89577,92915
1,1,1,2017-04-21,77672,85368,89594,92921
1,1,1,2017-04-22,77744,85374,89608,92945
1,1,1,2017-04-23,77779,85379,89622,92945
1,1,1,2017-04-24,77829,85402,89635,92967
1,1,1,2017-04-25,77859,85421,89661,92972
1,1,1,2017-04-26,77908,85415,89659,92985
1,1,1,2017-04-27,77985,85421,89668,93004
1,1,1,2017-04-28,78062,85451,89691,93035
1,1,1,2017-04-29,78114,85485,89714,93054
1,1,1,2017-04-30,78168,85492,89740,93064
1,1,1,2017-05-01,78212,85502,89768,93073
1,1,1,2017-05-02,78264,85514,89776,93089
1,1,1,2017-05-03,78295,85513,89803,93106
1,1,1,2017-05-04,78341,85514,89824,93126
1,1,1,2017-05-05,78386,85529,89843,93142
1,1,1,2017-05-06,78413,85534,89862,93155
1,1,1,2017-05-07,78434,85542,89876,93166
1,1,1,2017-05-08,78457,85555,89868,93175
1,1,1,2017-05-09,78521,85559,89877,93177
1,1,1,2017-05-10,78564,85580,89900,93195
1,1,1,2017-05-11,78592,85597,89916,93205
1,1,1,2017-05-12,78601,85615,89933,93205
1,1,1,2017-05-13,78637,85632,89975,93234
1,1,1,2017-05-14,78649,85644,89976,93242
1,1,1,2017-05-15,78631,85651,89986,93244
1,1,1,2017-05-16,78648,85657,90018,93262
1,1,1,2017-05-17,78672,85665,90025,93270
1,1,1,2017-05-18,78682,85689,90040,93293
1,1,1,2017-05-19,78680,85708,90051,93305
1,1,1,2017-05-20,78679,85702,90050,93310
1,1,1,2017-05-21,78704,85722,90049,93323
1,1,1,2017-05-22,78715,85737,90061,93333
1,1,1,2017-05-23,78699,85731,90082,93351
1,1,1,2017-05-24,78703,85748,90115,93359
1,1,1,2017-05-25,78721,85780,90144,93374
1,1,1,2017-05-26,78746,85798,90172,93409
1,1,1,2017-05-27,78779,85810,90207,93448
1,1,1,2017-05-28,78774,85811,90231,93456
1,1,1,2017-05-29,78797,85839,90249,93468
1,1,1,2017-05-30,78812,85850,90278,93502
1,1,1,2017-05-31,78809,85850,90293,93517
1,1,1,2017-06-01,78816,85866,90317,93533
1,1,1,2017-06-02,78820,85879,90334,93547
1,1,1,2017-06-03,78808,85869,90324,93545
1,1,1,2017-06-04,78816,85879,90353,93564
1,1,1,2017-06-05,78802,85880,90354,93573
1,1,1,2017-06-06,78814,85915,90391,93618
1,1,1,2017-06-07,78810,85926,90427,93638
