anchorage,lat,lon,anchor_group
"ITAGUAI BRAZIL,BRA",-22.99676250751762,-43.96541036764441,26
"RIO DE JANEIRO,BRA",-23.001130132058424,-44.24938721656909,27
"TANGIL TO BLADO V V,BRA",-23.00273770985343,-44.245741414190064,27
"B CHINA,BRA",-22.950443503011186,-44.395156935174086,28
"SACO DO CEU I GRAND,BRA",-22.951245139568012,-44.39349738176892,28
"AI PATRA,BRA",-23.134541383730188,-44.28801075814013,29
"ANGRA DOS REIS,BRA",-23.1009480001503,-44.274092549531865,29
"ANGRA DOS REIS,BRA",-23.100262019727296,-44.291312929689866,29
"ANGRA DOS REIS,BRA",-23.097023698442005,-44.26969641230316,29
"ANGRA DOS REIS,BRA",-23.096076106607665,-44.27391144155052,29
"ANGRA DOS REIS,BRA",-23.100883106514214,-44.28444638276752,29
"ANGRA DOS REIS,BRA",-23.093284083396103,-44.26908182278773,29
"ANGRA DOS REIS,BRA",-23.100655110374728,-44.28808030688361,29
"ANGRA DOS REIS,BRA",-23.1040044593862,-44.288940618305375,29
"ANGRA DOS REIS,BRA",-23.14731705374228,-44.38261652209399,30
"ANGRA DOS REIS,BRA",-23.15606762030046,-44.38338763349065,30
"ANGRA DOS REIS,BRA",-23.14838795656226,-44.392288046917756,30
"ANGRA DOS REIS,BRA",-23.16245138651593,-44.406484255146836,30
"ANGRA DOS REIS,BRA",-23.137599518042215,-44.39705202685322,30
"ANGRA DOS REIS,BRA",-23.154498708600006,-44.40150655397679,30
"ANGRA DOS REIS,BRA",-23.144214801347324,-44.39169978638455,30
"ANGRA DOS REIS,BRA",-23.150077309817004,-44.38784444388222,30
"ANGRA DOS REIS,BRA",-23.148437320088632,-44.37850752311662,30
"ANGRA DOS REIS,BRA",-23.151103438440785,-44.41134493786515,30
"ANGRA DOS REIS,BRA",-23.14594368943792,-44.387477260824845,30
"ANGRA DOS REIS,BRA",-23.147178846441474,-44.411421164512035,30
"ANGRA DOS REIS,BRA",-23.1486261772735,-44.40607675397909,30
"ANGRA DOS REIS,BRA",-23.154873710920473,-44.38771361966429,30
"ANGRA DOS REIS,BRA",-23.159399088757933,-44.40165471942595,30
"ANGRA DOS REIS,BRA",-23.14140546763256,-44.387211403886035,30
"ANGRA DOS REIS,BRA",-23.143437239059903,-44.40595710450944,30
"ANGRA DOS REIS,BRA",-23.153602677317927,-44.39223316636388,30
"ANGRA DOS REIS,BRA",-23.158317567659136,-44.405816333370836,30
"ANGRA DOS REIS,BRA",-23.15628730284968,-44.396899465379455,30
"ANGRA DOS REIS,BRA",-23.142895366874388,-44.38299262774275,30
"ANGRA DOS REIS,BRA",-23.147326578455754,-44.396624611841,30
"ANGRA DOS REIS,BRA",-23.151854649936002,-44.39676044471957,30
"GEBIG,BRA",-23.06093502289687,-44.227375779166884,31
"GEBIG,BRA",-23.06157566427961,-44.22948261707956,31
"GEBIG,BRA",-23.062898388015498,-44.22997923874257,31
"ITAGUAI,BRA",-23.146726142619674,-44.05107471010783,32
"ITAGUAI,BRA",-23.16510333033228,-44.036281809377925,32
"ITAGUAI BRAZIL,BRA",-23.150000145490502,-44.051165674570456,32
"GUAIBA,BRA",-23.023075065868376,-44.07456308580998,33
"GUAIBA,BRA",-23.01996231854941,-44.07383277321105,33
"GUAIBA,BRA",-23.023947110001707,-44.09294897158362,33
"GUAIBA,BRA",-23.021703821862513,-44.07981269659115,33
"GUAIBA,BRA",-23.020650765859738,-44.08409978764019,33
"GUAIBA,BRA",-23.02439845559128,-44.08914217028001,33
"GUAIBA,BRA",-23.0262448208252,-44.09372614544854,33
"GUAIBA BRAZIL,BRA",-23.01775520703955,-44.0836169948082,33
"GUAIBA ISLAND TERMINAL,BRA",-23.00346181451722,-44.06845130375985,33
"GUAIBA ISLAND TERMINAL,BRA",-23.00665442837226,-44.06858852293571,33
"GUAIBA ISLAND TERMINAL,BRA",-23.00417456738883,-44.06572830048374,33
"GUAIBA ISLAND TERMINAL,BRA",-23.014055910755083,-44.06409099791772,33
"GUAIBA ISLAND TERMINAL,BRA",-23.007765957893994,-44.06569781754667,33
"GUAIBA ISLAND TERMINAL,BRA",-23.011701740159506,-44.06017810928926,33
"GUAIBA ISLAND TERMINAL,BRA",-23.013632987633052,-44.03480168498427,33
"GUAIBA ISLAND TERMINAL,BRA",-23.013303367566966,-44.03259551953855,33
"GUAIBA ISLAND TERMINAL,BRA",-23.012596571349246,-44.03292890427721,33
"GUAIBA ISLAND TERMINAL,BRA",-23.017214904114688,-44.070105019198095,33
"GUAIBA ISLAND TERMINAL,BRA",-23.02040774895375,-44.07060481286441,33
"GUAIBA ISLAND TERMINAL,BRA",-23.0143551081363,-44.060785157283036,33
"PORTOCEL,BRA",-19.84315679522525,-40.06007371544201,34
"PORTOCEL,BRA",-19.84521810214295,-40.0555478305578,34
"PORTOCEL,BRA",-19.841212929954665,-40.05728670418674,34
"PORTOCEL,BRA",-19.838695277859404,-40.05950090196709,34
"BRTUB,BRA",-20.315057124587444,-40.13266175482131,35
"BR TUB,BRA",-20.39621138518728,-40.19442973322852,35
"BR TUB,BRA",-20.3231159870929,-40.122518160685885,35
"BR TUB,BRA",-20.382144132698663,-40.173981212258326,35
"BRAZIL,BRA",-20.39278720098089,-40.18896061601652,35
"BRAZIL,BRA",-20.388472839890447,-40.188948972938825,35
"TUBARAO,BRA",-20.31928919591915,-40.15248165170896,35
"TUBARAO,BRA",-20.360677062096002,-40.19887452562448,35
"TUBARAO,BRA",-20.356836957949255,-40.21417600794352,35
"TUBARAO,BRA",-20.312345198659298,-40.21436591485681,35
"TUBARAO,BRA",-20.301357846166233,-40.183954726929855,35
"TUBARAO,BRA",-20.359340171261127,-40.20374637610808,35
"TUBARAO,BRA",-20.372034711151276,-40.19372649686604,35
"TUBARAO,BRA",-20.374857121691146,-40.18364058496349,35
"TUBARAO,BRA",-20.373278392387427,-40.137645579939516,35
"TUBARAO,BRA",-20.307301187894605,-40.16274515104851,35
"TUBARAO,BRA",-20.306359532618448,-40.14744413624633,35
"TUBARAO,BRA",-20.38377554250945,-40.20375219615449,35
"TUBARAO,BRA",-20.2957748017,-40.235610211292446,35
"TUBARAO,BRA",-20.38680173491627,-40.157832652893354,35
"TUBARAO,BRA",-20.301576502961016,-40.14796005180089,35
"TUBARAO,BRA",-20.307935253538513,-40.21400018090228,35
"TUBARAO,BRA",-20.369543827598594,-40.20450562147809,35
"TUBARAO,BRA",-20.357860601224502,-40.20916987396159,35
"TUBARAO,BRA",-20.30766907053065,-40.14316784787224,35
"TUBARAO,BRA",-20.38257316142862,-40.20931143576302,35
"TUBARAO,BRA",-20.293293506705155,-40.14236101595532,35
"TUBARAO,BRA",-20.32070298634787,-40.1480004614294,35
"TUBARAO,BRA",-20.39624853488148,-40.21445463932977,35
"TUBARAO,BRA",-20.40179333454374,-40.19418898965613,35
"TUBARAO,BRA",-20.365895221968124,-40.16319599457997,35
"TUBARAO,BRA",-20.295401381814855,-40.23945638629815,35
"TUBARAO,BRA",-20.318608007821396,-40.19358098490449,35
"TUBARAO,BRA",-20.369636398067957,-40.16884142789671,35
"TUBARAO,BRA",-20.313173485337053,-40.173737618804715,35
"TUBARAO,BRA",-20.383626168222932,-40.153290433765946,35
"TUBARAO,BRA",-20.32574051543321,-40.14723532952209,35
"TUBARAO,BRA",-20.37867254736305,-40.204646423693,35
"TUBARAO,BRA",-20.322958190786373,-40.1937050018211,35
"TUBARAO,BRA",-20.297244706441283,-40.16356661114011,35
"TUBARAO,BRA",-20.294780617600317,-40.137858899333445,35
"TUBARAO,BRA",-20.294548701769955,-40.231892692839075,35
"TUBARAO,BRA",-20.296594379158087,-40.18429246556271,35
"TUBARAO,BRA",-20.317434497684353,-40.178034396456844,35
"TUBARAO,BRA",-20.303627728752385,-40.19384387114097,35
"TUBARAO,BRA",-20.392570348582343,-40.173768304185906,35
"TUBARAO,BRA",-20.371323711432883,-40.2140747615677,35
"TUBARAO,BRA",-20.311144009119182,-40.14810842468516,35
"TUBARAO,BRA",-20.324827951942332,-40.16830191679845,35
"TUBARAO,BRA",-20.295310880434076,-40.15290583181333,35
"TUBARAO,BRA",-20.39860587342436,-40.16849633595049,35
"TUBARAO,BRA",-20.323717351284518,-40.13734847152611,35
"TUBARAO,BRA",-20.313122270902458,-40.15826538906008,35
"TUBARAO,BRA",-20.327146126352623,-40.15837738065367,35
"TUBARAO,BRA",-20.377747561112294,-40.20898345751569,35
"TUBARAO,BRA",-20.307288919227556,-40.1272745181609,35
"TUBARAO,BRA",-20.380200386752684,-40.18336425589102,35
"TUBARAO,BRA",-20.367156041440477,-40.19402199991155,35
"TUBARAO,BRA",-20.365052687672016,-40.218706636617426,35
"TUBARAO,BRA",-20.293793572135957,-40.158088986114365,35
"TUBARAO,BRA",-20.305779885033385,-40.13256389452684,35
"TUBARAO,BRA",-20.313233923236286,-40.121802981083334,35
"TUBARAO,BRA",-20.36213872943985,-40.2137549311405,35
"TUBARAO,BRA",-20.326183439398267,-40.16276438782882,35
"TUBARAO,BRA",-20.390888127939807,-40.21419430471402,35
"TUBARAO,BRA",-20.31246151988986,-40.17846188269949,35
"TUBARAO,BRA",-20.311751388943026,-40.19933390471137,35
"TUBARAO,BRA",-20.365393376636856,-40.183391195411694,35
"TUBARAO,BRA",-20.372678070131,-40.209572340255065,35
"TUBARAO,BRA",-20.3155474791728,-40.14808447395833,35
"TUBARAO,BRA",-20.321651553373957,-40.19876557705066,35
"TUBARAO,BRA",-20.394729170727672,-40.21859572940758,35
"TUBARAO,BRA",-20.32251600021406,-40.1585352958574,35
"TUBARAO,BRA",-20.297796845494712,-40.14291291323089,35
"TUBARAO,BRA",-20.32211982920453,-40.21405168682586,35
"TUBARAO,BRA",-20.288838694917203,-40.24534595854379,35
"TUBARAO,BRA",-20.314953138503583,-40.15308186161917,35
"TUBARAO,BRA",-20.315695416201322,-40.16848503565416,35
"TUBARAO,BRA",-20.3741752289333,-40.20416245890658,35
"TUBARAO,BRA",-20.37983369327082,-40.21895600171477,35
"TUBARAO,BRA",-20.316874473966653,-40.163123698612885,35
"TUBARAO,BRA",-20.384357446071803,-40.18375700223219,35
"TUBARAO,BRA",-20.366738760162374,-40.21402485802798,35
"TUBARAO,BRA",-20.381141152443124,-40.21433918539522,35
"TUBARAO,BRA",-20.321860951816618,-40.16264469817468,35
"TUBARAO,BRA",-20.310554723402582,-40.203920194417,35
"TUBARAO,BRA",-20.381527178482965,-40.1937848980533,35
"TUBARAO,BRA",-20.361974866792302,-40.17847195832146,35
"TUBARAO,BRA",-20.292060297608217,-40.24553900345552,35
"TUBARAO,BRA",-20.29490196939452,-40.172750046866696,35
"TUBARAO,BRA",-20.306862958791722,-40.19893067968099,35
"TUBARAO,BRA",-20.300831412616358,-40.203824671537284,35
"TUBARAO,BRA",-20.393966365961408,-40.20376081671756,35
"TUBARAO,BRA",-20.30957893027689,-40.15259897228949,35
"TUBARAO,BRA",-20.323605889126107,-40.209727789985294,35
"TUBARAO,BRA",-20.326806467318928,-40.14307122586931,35
"TUBARAO,BRA",-20.324413479487955,-40.18849784012538,35
"TUBARAO,BRA",-20.306276597069264,-40.18430541227365,35
"TUBARAO,BRA",-20.312721490579378,-40.14287818277699,35
"TUBARAO,BRA",-20.320587065173484,-40.16829624204113,35
"TUBARAO,BRA",-20.395371387770346,-40.198925954416644,35
"TUBARAO,BRA",-20.380464999840022,-40.19921309885071,35
"TUBARAO,BRA",-20.32474859003009,-40.204165695704255,35
"TUBARAO,BRA",-20.375394134961645,-40.199262950747524,35
"TUBARAO,BRA",-20.40012244027477,-40.19889875591854,35
"TUBARAO,BRA",-20.32097632343273,-40.18383565481158,35
"TUBARAO,BRA",-20.385685814885495,-40.19896560762749,35
"TUBARAO,BRA",-20.389800214278605,-40.18343414235843,35
"TUBARAO,BRA",-20.387320034787187,-40.209275344553596,35
"TUBARAO,BRA",-20.31967117709301,-40.18923840687105,35
"TUBARAO,BRA",-20.372930141753184,-40.17359032050849,35
"TUBARAO,BRA",-20.364793946023838,-40.148139364219944,35
"TUBARAO,BRA",-20.309294936374933,-40.173437663497864,35
"TUBARAO,BRA",-20.299886820282026,-40.20894143431212,35
"TUBARAO,BRA",-20.386078707036383,-40.178538729655614,35
"TUBARAO,BRA",-20.303776874053078,-40.17365062558332,35
"TUBARAO,BRA",-20.326146951917988,-40.19896009351056,35
"TUBARAO,BRA",-20.322164805295333,-40.14310651641806,35
"TUBARAO,BRA",-20.3176875377153,-40.21363540168653,35
"TUBARAO,BRA",-20.39376545218513,-40.16818929490874,35
"TUBARAO,BRA",-20.35976793026438,-40.18811837592909,35
"TUBARAO,BRA",-20.38903308158309,-40.203974724759874,35
"TUBARAO,BRA",-20.304161485090255,-40.209058255807406,35
"TUBARAO,BRA",-20.319219411599633,-40.17346939059611,35
"TUBARAO,BRA",-20.368429924751407,-40.18879345236224,35
"TUBARAO,BRA",-20.364587667201032,-40.2040524693836,35
"TUBARAO,BRA",-20.31726373508428,-40.19888185177086,35
"TUBARAO,BRA",-20.385931683417656,-40.21426813847455,35
"TUBARAO,BRA",-20.29306408003677,-40.23362338767031,35
"TUBARAO,BRA",-20.371369259987123,-40.17832195030811,35
"TUBARAO,BRA",-20.312039960500414,-40.16298580215035,35
"TUBARAO,BRA",-20.383715834794067,-40.188507635258134,35
"TUBARAO,BRA",-20.36294801065647,-40.2093178436586,35
"TUBARAO,BRA",-20.392270328658885,-40.20913836609573,35
"TUBARAO,BRA",-20.37091270272213,-40.19866573822368,35
"TUBARAO,BRA",-20.378157361831654,-40.188480887377004,35
"TUBARAO,BRA",-20.363882512355072,-40.188790207185974,35
"TUBARAO,BRA",-20.390010311881216,-40.21898459557265,35
"TUBARAO,BRA",-20.362409534821612,-40.19407042273109,35
"TUBARAO,BRA",-20.302323817031432,-40.143533062685755,35
"TUBARAO,BRA",-20.364266350156107,-40.15282099031211,35
"TUBARAO,BRA",-20.315224287375365,-40.18847175233718,35
"TUBARAO,BRA",-20.318990100072803,-40.21001301207603,35
"TUBARAO,BRA",-20.365751263340844,-40.19897304880483,35
"TUBARAO,BRA",-20.39128162038505,-40.15774828333146,35
"TUBARAO,BRA",-20.376443978643362,-40.178291492681176,35
"TUBARAO,BRA",-20.307785197194306,-40.17784942877432,35
"TUBARAO,BRA",-20.32270673254507,-40.17841862795974,35
"TUBARAO,BRA",-20.38801732058326,-40.17358955165578,35
"TUBARAO,BRA",-20.308240244137966,-40.19414079035997,35
"TUBARAO,BRA",-20.39192179320805,-40.193656512298176,35
"TUBARAO,BRA",-20.38118656985572,-40.178271701117644,35
"TUBARAO,BRA",-20.299665497168004,-40.17296265557852,35
"TUBARAO,BRA",-20.377182945475127,-40.193897521197556,35
"TUBARAO,BRA",-20.37337929186355,-40.18893343134627,35
"TUBARAO,BRA",-20.299811045633962,-40.15323675473202,35
"TUBARAO,BRA",-20.30186562786447,-40.163525168209475,35
"TUBARAO,BRA",-20.302768273965743,-40.17821152723605,35
"TUBARAO,BRA",-20.368668916026046,-40.153049050155786,35
"VITORIA,BRA",-20.380136082270294,-40.255427256231954,35
"VITORIA,BRA",-20.375619234678897,-40.25491898115989,35
"VITORIA,BRA",-20.38285644037253,-40.24566215721235,35
"VITORIA,BRA",-20.309436095928714,-40.20928508074418,35
"VITORIA,BRA",-20.3677162828489,-40.20955694505931,35
"VITORIA,BRA",-20.376337580147748,-40.21427498479617,35
"VITORIA,BRA",-20.34455718472198,-40.25569036844656,35
"VITORIA,BRA",-20.385937834131163,-40.25002125937978,35
"VITORIA,BRA",-20.338426119357393,-40.24626280280611,35
"VITORIA,BRA",-20.375833340229146,-40.250105888968534,35
"VITORIA,BRA",-20.3325884430442,-40.25100424988842,35
"VITORIA,BRA",-20.342870428724545,-40.24594472145891,35
"VITORIA,BRA",-20.29248564077429,-40.1630721221121,35
"VITORIA,BRA",-20.37742116998518,-40.24554644152587,35
"VITORIA,BRA",-20.345091817501004,-40.25112138751755,35
"VITORIA,BRA",-20.39053284197511,-40.24973057703957,35
"VITORIA,BRA",-20.340384646610115,-40.25533223055548,35
"VITORIA,BRA",-20.38115854130761,-40.250203056432134,35
"VITORIA,BRA",-20.33696476480076,-40.25083151261225,35
"VITORIA,BRA",-20.372896358055836,-40.24607104614016,35
"VITORIA,BRA",-20.341477615944537,-40.25078067411264,35
"VITORIA,BRA",-20.371578012617125,-40.24958123356061,35
"VITORIA,BRA",-20.315734017942646,-40.20432887875694,35
"VITORIA,BRA",-20.390283968487505,-40.199568339582925,35
"PRAIA MOLE,BRA",-20.30520526631975,-40.152548100267616,35
"PRAIA MOLE,BRA",-20.313782776433317,-40.2095072703436,35
"PRAIA MOLE,BRA",-20.296594067757937,-40.16785023852718,35
"PRAIA MOLE,BRA",-20.30976860314944,-40.18853707237469,35
"PRAIA MOLE,BRA",-20.295891439519576,-40.188782498531964,35
"PRAIA MOLE,BRA",-20.31989241412271,-40.20413166953866,35
"PRAIA MOLE,BRA",-20.31374604117087,-40.19386935111649,35
"PRAIA MOLE,BRA",-20.29871437791361,-40.157988090728495,35
"PRAIA MOLE,BRA",-20.310572361857044,-40.16834822957533,35
"PRAIA MOLE,BRA",-20.318684636686488,-40.15768765268537,35
"PRAIA MOLE,BRA",-20.298152528920642,-40.17895623992696,35
"PRAIA MOLE,BRA",-20.30036614844268,-40.18884114308499,35
"PRAIA MOLE,BRA",-20.304585137791346,-40.189065539842886,35
"PRAIA MOLE,BRA",-20.30562347421295,-40.204395485273125,35
"PRAIA MOLE,BRA",-20.29841928315807,-40.1936652301318,35
"PRAIA MOLE,BRA",-20.323441934850596,-40.17338325985316,35
"PRAIA MOLE,BRA",-20.317740137281532,-40.14311694925844,35
"PRAIA MOLE,BRA",-20.310607162895057,-40.183927227744,35
"PRAIA MOLE,BRA",-20.325083606777174,-40.18399275974112,35
"PRAIA MOLE,BRA",-20.303288746844423,-40.15784907871277,35
"PRAIA MOLE,BRA",-20.300885439883416,-40.16816754377053,35
"PRAIA MOLE,BRA",-20.301479253039687,-40.19900875856413,35
"VILA VELHA,BRA",-20.343718783571816,-40.26027413768853,35
"VILA VELHA,BRA",-20.342415870493443,-40.26449200165616,35
"VILA VELHA,BRA",-20.33926581206725,-40.26026966297389,35
"VILA VELHA,BRA",-20.334616424870276,-40.259754763883315,35
"VILA VELHA,BRA",-20.330014075164737,-40.25935538226928,35
"VILA VELHA,BRA",-20.331004807369858,-40.25541593214415,35
"VILA VELHA,BRA",-20.338645553316347,-40.26411708370967,35
"VILA VELHA,BRA",-20.347985665938854,-40.260239234186095,35
"VILA VELHA,BRA",-20.33568724801971,-40.25523548439969,35
"TUBARAO BRAZIL,BRA",-20.305576354385558,-40.16869627429155,35
"TUBARAO BRAZIL,BRA",-20.357843849629322,-40.19361588292834,35
"TUBARAO BRAZIL,BRA",-20.37721766454849,-40.173475333151416,35
"TUBARAO BRAZIL,BRA",-20.390974424421923,-40.17809801149353,35
"TUBARAO BRAZIL,BRA",-20.315865837125013,-40.184011742438564,35
"TUBARAO BRAZIL,BRA",-20.37225386044309,-40.15772168529853,35
"TUBARAO BRAZIL,BRA",-20.387909491048358,-40.153176729379524,35
"TUBARAO BRAZIL,BRA",-20.387009368459122,-40.19389723863362,35
"TUBARAO BRAZIL,BRA",-20.39710543000752,-40.173619910272976,35
"TUBARAO BRAZIL,BRA",-20.369639742316814,-40.18393495985857,35
"TUBARAO BRAZIL,BRA",-20.366146902261136,-40.1787425413976,35
"TUBARAO BRAZIL,BRA",-20.394265197542342,-40.18386497727157,35
"TUBARAO BRAZIL,BRA",-20.367571212697392,-40.173698117202235,35
"TUBARAO BRAZIL,BRA",-20.39572620079651,-40.17816715174411,35
"TUBARAO BRAZIL,BRA",-20.360873432621247,-40.18288435041804,35
"TUBARAO BRAZIL,BRA",-20.37058470916555,-40.14722376972331,35
"TUBARAO BRAZIL,BRA",-20.39964977534047,-40.21888119477758,35
"PRAIA MOLE BRAZIL,BRA",-20.30884119347321,-40.158318182958915,35
"PRAIA MOLE BRAZIL,BRA",-20.32688637100968,-40.17894857533422,35
"VITORIA,BRA",-20.32303696595286,-40.337602449447644,36
"VITORIA,BRA",-20.32042510896843,-40.312985665556944,36
"VITORIA,BRA",-20.32339824650145,-40.321135409372445,36
"VITORIA,BRA",-20.32500036014879,-40.33893536734286,36
"VITORIA,BRA",-20.32748769712992,-40.30729270268308,36
"VITORIA,BRA",-20.321044526739392,-40.30550970373318,36
"VITORIA,BRA",-20.32356753296692,-40.328166921033116,36
"VITORIA,BRA",-20.324376526675724,-40.33199696665267,36
"VITORIA,BRA",-20.32493332169253,-40.32116884351801,36
"VITORIA,BRA",-20.32444793618219,-40.34598817336921,36
"VITORIA,BRA",-20.32501131102883,-40.340690938177886,36
"VITORIA,BRA",-20.322810625839928,-40.3404382076455,36
"VITORIA,BRA",-20.322805593179705,-40.32706909104786,36
"VILA VELHA,BRA",-20.298659870745553,-40.28700881649375,36
"VILA VELHA,BRA",-20.29978303413993,-40.288916266301854,36
"P 34,BRA",-21.27122088134431,-40.02005823304068,37
"P 34,BRA",-21.269736809295644,-40.024385208992825,37
"P 57,BRA",-21.23911379190729,-40.04990510436667,37
"P 57,BRA",-21.242934498987328,-40.046867416609395,37
"NS 29,BRA",-21.28389566495006,-40.02351740832497,37
"JUBARTE,BRA",-21.233770153414003,-40.01080873752237,37
"JUBARTE,BRA",-21.238288304719134,-40.00302555718761,37
"VITORIA,BRA",-21.267664600409265,-40.049829666663655,37
"FPSO P 57,BRA",-21.243956299120217,-40.050197872002556,37
"FPSO P 57,BRA",-21.235458930064176,-40.04586582214538,37
"FPSO P 58,BRA",-21.21945579798841,-39.9988092575674,37
"FPSO P 58,BRA",-21.223547928629195,-39.999329954548465,37
"VITORIA ES,BRA",-21.214585869558015,-39.9985752830844,37
"CAMPOS BASIN,BRA",-21.247796934939487,-40.01450047744161,37
"CAMPOS BASIN,BRA",-21.250606014043207,-40.024794263122224,37
"CAMPOS BASIN,BRA",-21.20970103212997,-39.979400241400675,37
"CAMPOS BASIN,BRA",-21.263280768830096,-40.01862042889871,37
"CAMPOS BASIN,BRA",-21.250608346225313,-39.98843504438547,37
"CAMPOS BASIN,BRA",-21.260207430390714,-39.993941360948526,37
"BALEIA FRANCA,BRA",-21.207093131094712,-39.96356054402918,37
"FPSO CAPIXABA,BRA",-21.239194425384785,-39.96198562147399,37
"FPSO CAPIXABA,BRA",-21.243443377301258,-39.9584438932612,37
"JUBARTE FIELD,BRA",-21.251200572812788,-40.019865758102064,37
"JUBARTE FIELD,BRA",-21.239852833542596,-40.04650415824816,37
"UBU,BRA",-20.77638780499538,-40.53613673124147,38
"UBU,BRA",-20.77693008552474,-40.545474058425796,38
"UBU,BRA",-20.770059634920806,-40.525623550313306,38
"UBU,BRA",-20.77475063267458,-40.541039821418316,38
"UBU,BRA",-20.77174100253601,-40.53561437912809,38
"UBU,BRA",-20.77426717641214,-40.545316009178116,38
"BR POU,BRA",-20.773255887302575,-40.530635859248754,38
"PONTA DO UBU,BRA",-20.77686260846834,-40.53047729775657,38
"PONTA DO UBU,BRA",-20.7870645742841,-40.571608049928386,38
"RIO DE JANEIRO,BRA",-20.771003203310922,-40.54049568090045,38
"BACIA DE CAMPOS,BRA",-22.412912262202074,-40.65295356919723,39
"BACIA DE CAMPOS,BRA",-22.41816411029567,-40.65375932045724,39
"BACIA DE CAMPOS,BRA",-22.417558122042845,-40.655926480096134,39
"ACU,BRA",-21.805202935001187,-40.97987215578857,40
"PORTO SANTOS,BRA",-21.809539652172443,-40.982407997655926,40
"ACU,BRA",-21.870421423617817,-41.012401587521545,41
"ACU,BRA",-21.86450412568529,-41.016274455124446,41
"RIO,BRA",-21.853663282894743,-41.018117826467936,41
"RIO,BRA",-21.853097174211037,-41.02011610418526,41
"CAMPOS BASIN,BRA",-21.866848481689306,-41.0150138512258,41
"PORTO DO ACU,BRA",-21.881328088530477,-41.005880435603835,41
"PORTO DO ACU,BRA",-21.87333749828945,-41.010990302347835,41
"BACIA DE CAMPOS,BRA",-21.998557909041693,-40.06472991610304,42
"BACIA DE CAMPOS,BRA",-22.000264774986825,-40.06143278274375,42
"ON,BRA",-22.130706807079434,-39.9675490639487,43
"ON,BRA",-22.12604944878306,-39.9677343667325,43
"ON,BRA",-22.130951605074806,-39.964607778547794,43
